time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
3051.588471	55.143417	0.013736	4.014630	36
3052.625467	58.620010	0.013720	4.272626	37
3053.678114	55.790596	0.013708	4.069829	38
3054.711223	56.505810	0.013729	4.115750	39
3055.760831	58.858276	0.013713	4.292271	40
3056.797924	59.043388	0.013722	4.302762	41
3057.844172	57.506313	0.013735	4.186852	42
3058.886135	59.204918	0.013701	4.321119	43
3059.928165	60.174351	0.013729	4.383120	44
3060.975528	59.750641	0.013740	4.348523	45
3062.015572	60.343914	0.013710	4.401434	46
3063.058766	61.783981	0.013718	4.503805	47
3064.096178	61.646099	0.013720	4.493301	48
3065.145072	60.241241	0.013733	4.386755	49
3066.186532	61.328636	0.013707	4.474353	50
3067.230693	64.306892	0.013717	4.688188	51
3068.272664	63.054638	0.013713	4.598139	52
3069.317222	63.134731	0.013776	4.582815	53
3070.361460	64.571503	0.013714	4.708510	54
3071.400268	66.500954	0.013734	4.842173	55
3072.447573	63.117790	0.013715	4.602054	56
3073.487215	66.706093	0.013767	4.845360	57
3074.533562	65.048439	0.013719	4.741351	58
3075.571850	67.007423	0.013719	4.884270	59
3076.620265	66.172272	0.013732	4.818999	60
3077.656412	68.536880	0.013734	4.990487	61
3078.707747	66.106133	0.013724	4.816813	62
3079.739818	67.716095	0.013711	4.938731	63
3080.792386	66.775085	0.013710	4.870554	64
3081.829190	70.219131	0.013719	5.118281	65
3082.878909	68.079697	0.013712	4.964931	66
3083.915323	69.678696	0.013717	5.079607	67
3084.965801	67.968857	0.013707	4.958822	68
3086.002846	70.920578	0.013712	5.172259	69
3087.051377	69.010902	0.013711	5.033305	70
3088.086976	71.794708	0.013735	5.227296	71
3089.136339	69.561554	0.013715	5.071850	72
3090.173129	72.108330	0.013737	5.249108	73
3091.220110	70.078888	0.013706	5.112854	74
3092.261160	72.317070	0.013712	5.274058	75
3093.306832	71.511330	0.013720	5.212105	76
3094.347933	72.959892	0.013717	5.318866	77
3095.391427	70.942963	0.013708	5.175290	78
3096.434301	73.386398	0.013726	5.346463	79
3097.475571	73.195709	0.013708	5.339756	80
3098.522141	72.753326	0.013725	5.300861	81
3099.563261	72.799149	0.013713	5.308728	82
3100.605353	74.786797	0.013710	5.455094	83
3101.648512	73.500778	0.013726	5.354865	84
3102.691682	74.460999	0.013730	5.423249	85
3103.735185	74.121040	0.013706	5.407914	86
3104.777547	74.745705	0.013708	5.452562	87
3105.821108	74.536545	0.013713	5.435481	88
3106.863598	74.969406	0.013725	5.462087	89
3107.908112	75.175735	0.013741	5.470892	90
3108.948269	76.008171	0.013732	5.535038	91
3109.993959	74.648605	0.013729	5.437422	92
3111.033928	76.598953	0.013729	5.579298	93
3112.077278	76.666595	0.013779	5.564034	94
3113.118016	76.680893	0.013730	5.584726	95
3114.167485	75.603569	0.013705	5.516679	96
3115.203867	78.055397	0.013726	5.686506	97
3116.252291	75.463791	0.013734	5.494502	98
3117.290474	77.240395	0.013710	5.633817	99
3118.338186	77.012268	0.013732	5.608060	100
3119.375641	77.761787	0.013709	5.672379	101
3120.426695	74.756645	0.013707	5.453946	102
3121.462698	77.991730	0.013713	5.687376	103
3122.510423	75.735924	0.013710	5.524100	104
3123.547776	78.172112	0.013712	5.701193	105
3124.597069	75.432693	0.013712	5.501151	106
3125.633289	78.789948	0.013736	5.735960	107
3126.680761	76.346870	0.013707	5.569919	108
3127.718165	79.200325	0.013673	5.792603	109
3128.768170	76.098534	0.013708	5.551554	110
3129.805287	78.669472	0.013712	5.737307	111
3130.854023	75.832390	0.013709	5.531698	112
3131.891156	78.975342	0.013701	5.764289	113
