time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
604772.374407	35.965488	0.012548	2.866256	13
604773.421851	35.018993	0.012547	2.790999	14
604774.471285	40.336720	0.012540	3.216637	15
604775.519533	38.214664	0.012603	3.032106	16
604776.568450	42.878815	0.012559	3.414079	17
604777.616016	40.084663	0.012527	3.199900	18
604778.665423	45.104301	0.012542	3.596376	19
604779.715086	44.836391	0.012560	3.569715	20
604780.761938	45.341473	0.012526	3.619756	21
604781.811694	46.136860	0.012527	3.683027	22
604782.859938	48.275646	0.012534	3.851708	23
604783.908505	45.662327	0.012536	3.642410	24
604784.892296	40.542934	0.012548	3.231002	25
604785.940379	40.853447	0.012530	3.260468	26
604786.988924	43.828358	0.012525	3.499253	27
604788.036076	44.008049	0.012565	3.502540	28
604789.085728	47.658020	0.012537	3.801374	29
604790.134007	46.427177	0.012549	3.699677	30
604791.181465	50.298119	0.012554	4.006458	31
604792.230066	47.733994	0.012527	3.810343	32
604793.307071	49.910419	0.012525	3.984769	33
604794.302896	47.321953	0.012534	3.775510	34
604795.375710	51.551285	0.012526	4.115706	35
604796.424281	50.762970	0.012521	4.054098	36
604797.408646	48.184238	0.012530	3.845577	37
604798.457229	46.569920	0.012535	3.715124	38
604799.504673	48.322716	0.012532	3.855854	39
604800.554070	50.520340	0.012540	4.028598	40
604801.602639	53.276524	0.012558	4.242568	41
604802.650893	50.998657	0.012527	4.071027	42
604803.699161	53.826229	0.012509	4.303042	43
604804.750483	53.832874	0.012531	4.295910	44
604805.759618	53.127148	0.012549	4.233625	45
604806.844644	53.591827	0.012519	4.280822	46
604807.894798	54.357891	0.012506	4.346432	47
604808.966480	50.486229	0.012533	4.028306	48
604809.926752	54.319302	0.012518	4.339128	49
604810.974072	49.536064	0.012518	3.957174	50
604812.019835	55.584663	0.012522	4.438863	51
604813.070647	54.322090	0.012532	4.334646	52
604814.120069	58.296368	0.012595	4.628604	53
604815.169525	56.844231	0.012514	4.542451	54
604816.216881	59.841057	0.012517	4.780622	55
604817.266315	56.571632	0.012526	4.516382	56
604818.314901	59.602905	0.012562	4.744539	57
604819.362530	58.274265	0.012525	4.652452	58
604820.367369	63.445698	0.012539	5.059823	59
604821.460211	58.708160	0.012550	4.678093	60
604822.442682	59.741928	0.012520	4.771568	61
604823.491262	58.118984	0.012523	4.640962	62
604824.542309	58.993309	0.012522	4.711185	63
604825.613253	65.293449	0.012521	5.214611	64
604826.639003	63.801189	0.012538	5.088741	65
604827.685853	59.800407	0.012553	4.763691	66
604828.733511	64.710884	0.012544	5.158866	67
604829.782839	61.633797	0.012520	4.922824	68
604830.831141	61.048454	0.012524	4.874650	69
604831.856459	62.413059	0.012541	4.976878	70
604832.928801	61.358543	0.012547	4.890443	71
604833.911254	60.581295	0.012522	4.838162	72
604834.962101	64.884537	0.012534	5.176876	73
604836.008901	59.356998	0.012519	4.741367	74
604837.057159	67.560524	0.012523	5.394998	75
604838.104566	66.207405	0.012536	5.281215	76
604839.154857	82.438354	0.012546	6.571063	77
604840.203095	64.074120	0.012517	5.119031	78
604841.251899	66.959862	0.012555	5.333372	79
604842.299763	65.289970	0.012517	5.216246	80
604843.351182	59.073357	0.012523	4.717244	81
604844.398448	64.358345	0.012519	5.141007	82
604845.382383	68.391129	0.012529	5.458706	83
604846.429476	65.190269	0.012544	5.196844	84
604847.477767	67.698357	0.012551	5.393903	85
604848.526006	68.685432	0.012518	5.487090	86
604849.575402	69.955940	0.012525	5.585452	87
604850.623661	68.440475	0.012542	5.457024	88
604851.671899	70.461098	0.012502	5.636038	89
604852.694221	71.205261	0.012517	5.688658	90
604853.769903	66.020317	0.012500	5.281671	91
604854.817044	64.150276	0.012527	5.120859	92
604855.866252	65.306007	0.012511	5.219723	93
604856.914982	60.221184	0.012529	4.806498	94
604857.871461	59.604355	0.012517	4.761935	95
604858.968569	71.450699	0.012503	5.714679	96
604859.995827	74.253998	0.012541	5.920831	97
604861.044586	71.121246	0.012516	5.682546	98
604862.093235	72.647842	0.012504	5.810004	99
604863.140571	73.850578	0.012496	5.910151	100
604864.189142	72.566536	0.012501	5.804892	101
604865.240215	66.585373	0.012521	5.317926	102
604866.287157	66.426506	0.012520	5.305590	103
604867.359964	53.841824	0.012502	4.306495	104
604868.383968	62.604748	0.012517	5.001420	105
604869.407201	71.497124	0.012502	5.718798	106
604870.416458	77.721519	0.012515	6.210484	107
604871.463513	74.366035	0.012494	5.951947	108
604872.511066	77.242332	0.012495	6.181931	109
604873.561109	75.922188	0.012540	6.054584	110
604874.610177	76.064964	0.012514	6.078497	111
604875.657694	73.620453	0.012516	5.882085	112
604876.708624	69.369568	0.012507	5.546247	113
604877.755373	73.993530	0.012556	5.893240	114
604878.805694	63.657253	0.012575	5.062229	115
604879.851667	64.223572	0.012547	5.118841	116
604880.900302	57.138500	0.012510	4.567280	117
604881.951259	57.828468	0.012527	4.616443	118
604882.959893	78.527069	0.012517	6.273618	119
604884.004617	73.744118	0.012523	5.888876	120
